2009,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3287,3113,6400,,,,,,,,,160988,0,,160988,1926562,662239,,2588801,,,,,,,,,174630,130335,,304965,,,,,,,,,25210,25264,,50474,0,75854,,75854,1359570,0,,1359570,56593,38320,,94913,,,,,,,,,224745,124492,,349237,,,,,,,,,0,196055,,196055,,,,,,,,,215368,105237,,320605,,,,,,,,,73785,80058,,153843,,,,,,,,,,,,,,,,,111647,113411,,225058,,,,,,,,,,,,,0,102778,,102778,,,,,,,,,29990,0,,29990,,,,,4359088,1654043,,6013131
2009,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7077,10190,17267,,,,,,,,,480823,0,,480823,1264335,587437,,1851772,,,,,,,,,142712,136826,,279538,,,,,,,,,37916,37916,,75832,0,128944,,128944,2446740,0,,2446740,24927,45838,,70765,0,73898,,73898,,,,,153355,81544,,234899,,,,,,,,,0,127031,,127031,,,,,,,,,67236,139370,,206606,0,113894,,113894,,,,,64933,62122,,127055,,,,,,,,,,,,,,,,,105567,103325,,208892,,,,,,,,,,,,,0,121813,,121813,,,,,,,,,54425,0,,54425,,,,,4842969,1759958,,6602927
2010,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3335,3203,6538,,,,,,,,,205958,0,,205958,2339291,747453,,3086744,,,,,,,,,218879,167372,,386251,,,,,,,,,51256,48391,,99647,0,124718,,124718,2240029,0,,2240029,105281,52238,,157519,,,,,,,,,278492,207484,,485976,,,,,,,,,0,253587,,253587,,,,,,,,,136476,128753,,265229,,,,,,,,,80201,85264,,165465,,,,,,,,,,,,,,,,,212720,242241,,454961,,,,,,,,,,,,,0,131206,,131206,,,,,,,,,36688,0,,36688,,,,,5905271,2188707,,8093978
2010,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7126,10331,17457,,,,,,,,,357068,0,,357068,1293657,577626,,1871283,,,,,,,,,105908,105908,,211816,,,,,,,,,44546,44546,,89092,0,101253,,101253,2520580,0,,2520580,62477,49408,,111885,0,63126,,63126,,,,,162511,72637,,235148,,,,,,,,,0,74526,,74526,,,,,,,,,75281,129973,,205254,0,125536,,125536,,,,,73074,72552,,145626,,,,,,,,,,,,,,,,,137637,102221,,239858,,,,,,,,,,,,,0,114595,,114595,,,,,,,,,47609,0,,47609,,,,,4880348,1633907,,6514255
2011,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3270,3256,6526,,,,,,,,,168730,0,,168730,2123566,685311,,2808877,,,,,,,,,167780,144018,,311798,,,,,,,,,46706,34836,,81542,0,78859,,78859,1446005,0,,1446005,61819,53817,,115636,,,,,,,,,287364,135868,,423232,,,,,,,,,0,248513,,248513,,,,,,,,,102592,118087,,220679,,,,,,,,,87520,60651,,148171,,,,,,,,,,,,,,,,,111559,151450,,263009,,,,,,,,,,,,,0,113778,,113778,,,,,,,,,43486,0,,43486,,,,,4647127,1825188,,6472315
2011,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7212,10174,17386,,,,,,,,,458495,0,,458495,2032808,590015,,2622823,,,,,,,,,94289,82615,,176904,,,,,,,,,52277,48405,,100682,0,114982,,114982,2982052,0,,2982052,70776,82535,,153311,0,66661,,66661,,,,,211272,106402,,317674,,,,,,,,,0,141892,,141892,,,,,,,,,107267,145253,,252520,0,204617,,204617,,,,,80319,67295,,147614,,,,,,,,,,,,,,,,,161020,110270,,271290,,,,,,,,,,,,,0,138737,,138737,,,,,,,,,52449,0,,52449,,,,,6303024,1899679,,8202703
2012,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3246,3238,6484,,,,,,,,,241185,0,,241185,2297060,1081836,,3378896,,,,,,,,,165565,157395,,322960,,,,,,,,,50729,54403,,105132,0,68815,,68815,3085867,0,,3085867,105406,53929,,159335,,,,,,,,,432316,167987,,600303,,,,,,,,,0,281638,,281638,,,,,,,,,141700,186195,,327895,,,,,,,,,77006,78910,,155916,,,,,,,,,,,,,,,,,196857,218086,,414943,,,,,,,,,,,,,0,217069,,217069,,,,,,,,,67670,0,,67670,,,,,6861361,2566263,,9427624
2012,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7265,10241,17506,,,,,,,,,699909,0,,699909,2162984,824150,,2987134,,,,,,,,,148737,111217,,259954,,,,,,,,,52222,43518,,95740,0,123537,,123537,2647516,0,,2647516,58709,51209,,109918,0,63863,,63863,,,,,220253,95045,,315298,,,,,,,,,0,88617,,88617,,,,,,,,,164621,159278,,323899,0,197203,,197203,,,,,101242,89992,,191234,,,,,,,,,,,,,,,,,121112,139146,,260258,,,,,,,,,,,,,0,134029,,134029,,,,,,,,,55399,0,,55399,,,,,6432704,2120804,,8553508
2013,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3230,3265,6495,,,,,,,,,272279,0,,272279,1877093,968632,,2845725,,,,,,,,,135281,157142,,292423,,,,,,,,,39725,40183,,79908,0,85488,,85488,2271577,0,,2271577,67145,77542,,144687,,,,,,,,,319359,164369,,483728,,,,,,,,,0,285377,,285377,,,,,,,,,391745,160110,,551855,,,,,,,,,104032,116636,,220668,,,,,,,,,,,,,,,,,155523,199680,,355203,,,,,,,,,,,,,0,154816,,154816,,,,,,,,,53821,0,,53821,,,,,1538910,1441343,,2980253
2013,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7284,10235,17519,,,,,,,,,318953,0,,318953,1803161,719778,,2522939,,,,,,,,,148418,148418,,296836,,,,,,,,,54641,54641,,109282,0,239362,,239362,3710619,0,,3710619,66409,76772,,143181,0,61516,,61516,,,,,213373,199693,,413066,,,,,,,,,0,108148,,108148,,,,,,,,,140007,131719,,271726,0,218913,,218913,,,,,119844,119844,,239688,,,,,,,,,,,,,,,,,163973,136848,,300821,,,,,,,,,,,,,0,203980,,203980,,,,,,,,,62723,0,,62723,,,,,1288341,1699854,,2988195
2014,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3257,3214,6471,,,,,,,,,297772,0,,297772,2656283,1008367,,3664650,,,,,,,,,176738,186257,,362995,,,,,,,,,51856,52367,,104223,0,127786,,127786,3392912,0,,3392912,126485,66109,,192594,,,,,,,,,380134,243929,,624063,,,,,,,,,0,237622,,237622,,,,,,,,,157517,150597,,308114,,,,,,,,,92931,83576,,176507,,,,,,,,,,,,,,,,,213815,276171,,489986,,,,,,,,,,,,,0,208665,,208665,,,,,,,,,112550,0,,112550,,,,,7658993,2641446,,10300439
2014,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7352,10174,17526,,,,,,,,,455951,0,,455951,1973858,781280,,2755138,,,,,,,,,190081,174107,,364188,,,,,,,,,61735,68233,,129968,0,160560,,160560,3887361,0,,3887361,97179,55173,,152352,0,59088,,59088,,,,,197851,169113,,366964,,,,,,,,,0,190309,,190309,,,,,,,,,108366,199424,,307790,0,180627,,180627,,,,,157724,126948,,284672,,,,,,,,,,,,,,,,,199644,182230,,381874,,,,,,,,,,,,,0,201729,,201729,,,,,,,,,104817,0,,104817,,,,,7434567,2548821,,9983388
2015,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3319,3166,6485,,,,,,,,,256367,0,,256367,2493170,884577,,3377747,,,,,,,,,169664,154651,,324315,,,,,,,,,31877,35649,,67526,0,151590,,151590,2149965,0,,2149965,128298,65907,,194205,,,,,,,,,367111,261966,,629077,,,,,,,,,0,291999,,291999,,,,,,,,,135085,213604,,348689,,,,,,,,,129941,131562,,261503,,,,,,,,,,,,,,,,,169105,198461,,367566,,,,,,,,,,,,,0,179063,,179063,,,,,,,,,67579,0,,67579,,,,,1455027,1684452,,8667191
2015,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7295,10311,17606,,,,,,,,,421713,0,,421713,2125061,823004,,2948065,,,,,,,,,178444,209477,,387921,,,,,,,,,60626,60626,,121252,0,196033,,196033,5101494,0,,5101494,74080,62184,,136264,0,87795,,87795,,,,,218185,202224,,420409,,,,,,,,,0,139263,,139263,,,,,,,,,127641,191269,,318910,0,212660,,212660,,,,,119111,123973,,243084,,,,,,,,,,,,,,,,,258068,206372,,464440,,,,,,,,,,,,,0,182832,,182832,,,,,,,,,97438,0,,97438,,,,,1555306,1874708,,11479573
2016,198419,00292000,Duke University,NC,NCAA Division I-FBS,,1,NCAA,3259,3190,6449,,,,,,,,,396624,0,,396624,3142715,960528,,4103243,,,,,,,,,165174,158110,,323284,,,,,,,,,38153,27485,,65638,0,153013,,153013,3066919,0,,3066919,184315,79229,,263544,,,,,,,,,463047,250156,,713203,,,,,,,,,0,324825,,324825,,,,,,,,,166038,178295,,344333,,,,,,,,,151448,160311,,311759,,,,,,,,,,,,,,,,,223388,210005,,433393,,,,,,,,,,,,,0,205791,,205791,,,,,,,,,75474,0,,75474,,,,,1863661,1747220,,10781043
2016,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-FBS,,1,NCAA,7361,10467,17828,,,,,,,,,465799,0,,465799,1895969,977822,,2873791,,,,,,,,,220686,175768,,396454,,,,,,,,,62189,62189,,124378,0,205121,,205121,4209429,0,,4209429,119425,95262,,214687,0,80585,,80585,,,,,240345,210440,,450785,,,,,,,,,0,160190,,160190,,,,,,,,,136243,201747,,337990,0,240060,,240060,,,,,148575,130457,,279032,,,,,,,,,,,,,,,,,196589,229315,,425904,,,,,,,,,,,,,0,179919,,179919,,,,,,,,,85671,0,,85671,,,,,1675522,1971053,,10729795
2017,198419,00292000,Duke University,NC,NCAA Division I-FBS,,1,NCAA,3261,3275,6536,,,,,,,,,597293,0,,597293,3522414,1064131,,4586545,,,,,,,,,143168,155186,,298354,,,,,,,,,38691,36365,,75056,0,117968,,117968,2648672,0,,2648672,151938,83180,,235118,,,,,,,,,577458,200317,,777775,,,,,,,,,0,320642,,320642,,,,,,,,,174944,227652,,402596,0,263452,,263452,,,,,114585,134932,,249517,,,,,,,,,,,,,,,,,221692,256380,,478072,,,,,,,,,,,,,0,156002,,156002,,,,,,,,,81163,0,,81163,,,,,2100932,1952076,,11288225
2017,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-FBS,,1,NCAA,7464,10811,18275,,,,,,,,,515175,0,,515175,2604187,774088,,3378275,,,,,,,,,205199,205199,,410398,,,,,,,,,78801,78801,,157602,0,264097,,264097,3357574,0,,3357574,104824,81859,,186683,0,96685,,96685,,,,,264148,246426,,510574,,,,,,,,,0,360312,,360312,,,,,,,,,204082,208666,,412748,0,209003,,209003,,,,,154191,154191,,308382,,,,,,,,,,,,,,,,,194709,228360,,423069,,,,,,,,,,,,,0,296368,,296368,,,,,,,,,175567,0,,175567,,,,,1896696,2429967,,11062512
2018,198419,00292000,Duke University,NC,NCAA Division I-FBS,,1,NCAA,3278,3300,6578,,,,,,,,,436317,0,,436317,4159957,977352,,5137309,,,,,,,,,178396,139094,,317490,,,,,,,,,67679,67452,,135131,0,151200,,151200,3774976,0,,3774976,183079,83967,,267046,,,,,,,,,535457,290955,,826412,,,,,,,,,0,320169,,320169,,,,,,,,,261041,143730,,404771,0,329400,,329400,,,,,162959,172601,,335560,,,,,,,,,,,,,,,,,144168,213328,,357496,,,,,,,,,,,,,0,181593,,181593,,,,,,,,,60876,0,,60876,,,,,2029972,2093489,,13035746
2018,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-FBS,,1,NCAA,7462,11049,18511,,,,,,,,,663753,0,,663753,3616994,1394474,,5011468,,,,,,,,,226254,226254,,452508,,,,,,,,,75280,75280,,150560,0,265928,,265928,3708599,0,,3708599,139744,89823,,229567,0,85840,,85840,,,,,181549,249756,,431305,,,,,,,,,0,246153,,246153,,,,,,,,,181517,219326,,400843,0,276649,,276649,,,,,183757,183757,,367514,,,,,,,,,,,,,,,,,211030,228655,,439685,,,,,,,,,,,,,0,201202,,201202,,,,,,,,,228823,0,,228823,,,,,2091707,2348623,,13160397
2019,198419,00292000,Duke University,NC,NCAA Division I-FBS,,1,NCAA,3232,3294,6526,,,,,,,,,49095,0,,49095,1799635,363974,,2163609,,,,,,,,,113613,92142,,205755,,,,,,,,,27564,24949,,52513,0,21320,,21320,1806291,0,,1806291,32547,463095,,495642,,,,,,,,,26108,35815,,61923,,,,,,,,,0,221490,,221490,,,,,,,,,73151,61457,,134608,0,67994,,67994,,,,,131893,140958,,272851,,,,,,,,,,,,,,,,,26709,21964,,48673,,,,,,,,,,,,,0,48383,,48383,,,,,,,,,10579,0,,10579,,,,,491259,1199567,,5660726
2019,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-FBS,,1,NCAA,7425,11091,18516,,,,,,,,,410407,0,,410407,2766573,973313,,3739886,,,,,,,,,146123,117398,,263521,,,,,,,,,58215,50938,,109153,0,232413,,232413,4780689,0,,4780689,114590,75980,,190570,0,120239,,120239,,,,,133369,95748,,229117,,,,,,,,,0,197781,,197781,,,,,,,,,187386,234564,,421950,0,126327,,126327,,,,,160138,155134,,315272,,,,,,,,,,,,,,,,,214264,209652,,423916,,,,,,,,,,,,,0,195091,,195091,,,,,,,,,171022,0,,171022,,,,,1595514,1811265,,11927354
2020,198419,00292000,Duke University,NC,NCAA Division I-FBS,,1,NCAA,3237,3305,6542,,,,,,,,,559233,0,,559233,982278,118148,,1100426,,,,,,,,,275707,132267,,407974,,,,,,,,,34071,31231,,65302,0,124082,,124082,1842636,0,,1842636,84926,76435,,161361,,,,,,,,,434743,274749,,709492,,,,,,,,,0,306369,,306369,,,,,,,,,72987,218807,,291794,0,303331,,303331,,,,,68355,80949,,149304,,,,,,,,,,,,,,,,,149098,295112,,444210,,,,,,,,,,,,,0,150225,,150225,,,,,,,,,35205,0,,35205,,,,,1714325,1993557,,6650944
2020,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-FBS,,1,NCAA,7365,11129,18494,,,,,,,,,820052,0,,820052,1600286,1036038,,2636324,,,,,,,,,327326,232905,,560231,,,,,,,,,74798,57537,,132335,0,164288,,164288,4439135,0,,4439135,147539,82178,,229717,0,79829,,79829,,,,,325965,196232,,522197,,,,,,,,,0,219561,,219561,,,,,,,,,166201,273462,,439663,0,225229,,225229,,,,,123880,131682,,255562,,,,,,,,,,,,,,,,,232344,208149,,440493,,,,,,,,,,,,,0,153692,,153692,,,,,,,,,132684,0,,132684,,,,,2350789,2024744,,11450992
2021,198419,00292000,Duke University,NC,NCAA Division I-FBS,,1,NCAA,3283,3506,6789,,,,,,,,,626116,0,,626116,5501403,1075162,,6576565,,,,,,,,,209584,239274,,448858,,,,,,,,,56615,46853,,103468,0,159203,,159203,2642812,0,,2642812,168821,94571,,263392,,,,,,,,,441697,379869,,821566,,,,,,,,,0,379023,,379023,,,,,,,,,163141,115555,,278696,0,381111,,381111,,,,,192802,180673,,373475,,,,,,,,,,,,,,,,,196700,218430,,415130,,,,,,,,,,,,,0,185268,,185268,,,,,,,,,71522,0,,71522,,,,,2126998,2379830,,13726205
2021,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-FBS,,1,NCAA,7452,11464,18916,,,,,,,,,1019303,0,,1019303,5855574,1518634,,7374208,,,,,,,,,365670,373450,,739120,,,,,,,,,135458,101594,,237052,0,351796,,351796,5960991,0,,5960991,331138,191433,,522571,0,191883,,191883,,,,,387816,448472,,836288,,,,,,,,,0,299872,,299872,,,,,,,,,244140,414100,,658240,0,399262,,399262,,,,,248902,233817,,482719,,,,,,,,,,,,,,,,,319294,295308,,614602,,,,,,,,,,,,,0,262786,,262786,,,,,,,,,351596,0,,351596,,,,,3403317,3563773,,20302289
